origem,destino,tipo,evidencia,status
EF07LP01,EF06LP03,mencao_comentario,EF07LP01,confirmada na planilha
EF07LP01,EF06LP05,mencao_comentario,EF07LP01,confirmada na planilha
EF06LP02,EF07LP02,pre_requisito,EF07LP02,confirmada na planilha
EF07LP02,EF69LP16,relacionada,EF07LP02,confirmada na planilha
EF07LP02,EF69LP17,relacionada,EF07LP02,confirmada na planilha
EF07LP02,EF69LP05,relacionada,EF07LP02,confirmada na planilha
EF07LP02,EF67LP01,relacionada,EF07LP02,confirmada na planilha
EF07LP02,EF67LP03,relacionada,EF07LP02,confirmada na planilha
EF07LP02,EF07LP11,relacionada,EF07LP02,confirmada na planilha
EF07LP02,EF07LP12,relacionada,EF07LP02,confirmada na planilha
EF07LP02,EF07LP13,relacionada,EF07LP02,confirmada na planilha
EF07LP02,EF67LP33,relacionada,EF07LP02,confirmada na planilha
EF07LP02,EF67LP36,relacionada,EF07LP02,confirmada na planilha
EF07LP02,EF67LP37,relacionada,EF07LP02,confirmada na planilha
EF07LP02,EF69LP31,relacionada,EF07LP02,confirmada na planilha
EF67LP01,EF67LP02,mencao_comentario,EF67LP01,confirmada na planilha
EF67LP01,EF67LP03,mencao_comentario,EF67LP01,confirmada na planilha
EF67LP02,EF69LP02,relacionada,EF67LP02,confirmada na planilha
EF67LP02,EF07LP01,relacionada,EF67LP02,confirmada na planilha
EF67LP02,EF67LP02,relacionada,EF67LP02,confirmada na planilha
EF67LP02,EF07LP02,relacionada,EF67LP02,confirmada na planilha
EF67LP02,EF07LP08,relacionada,EF67LP02,confirmada na planilha
EF67LP02,EF07LP09,relacionada,EF67LP02,confirmada na planilha
EF67LP02,EF07LP10,relacionada,EF67LP02,confirmada na planilha
EF67LP02,EF07LP11,relacionada,EF67LP02,confirmada na planilha
EF67LP02,EF07LP12,relacionada,EF67LP02,confirmada na planilha
EF67LP02,EF07LP13,relacionada,EF67LP02,confirmada na planilha
EF67LP02,EF07LP14,relacionada,EF67LP02,confirmada na planilha
EF67LP02,EF07LP08,mencao_comentario,EF67LP02,confirmada na planilha
EF67LP02,EF07LP09,mencao_comentario,EF67LP02,confirmada na planilha
EF67LP03,EF07LP01,relacionada,EF67LP03,confirmada na planilha
EF67LP03,EF07LP08,relacionada,EF67LP03,confirmada na planilha
EF67LP03,EF07LP09,relacionada,EF67LP03,confirmada na planilha
EF67LP03,EF07LP10,relacionada,EF67LP03,confirmada na planilha
EF67LP03,EF07LP11,relacionada,EF67LP03,confirmada na planilha
EF67LP03,EF07LP13,relacionada,EF67LP03,confirmada na planilha
EF67LP03,EF07LP14,relacionada,EF67LP03,confirmada na planilha
EF67LP03,EF67LP37,relacionada,EF67LP03,confirmada na planilha
EF67LP03,EF07LP01,mencao_comentario,EF67LP03,confirmada na planilha
EF67LP03,EF07LP14,mencao_comentario,EF67LP03,confirmada na planilha
EF67LP03,EF07LP12,mencao_comentario,EF67LP03,confirmada na planilha
EF67LP03,EF07LP13,mencao_comentario,EF67LP03,confirmada na planilha
EF67LP04,EF69LP11,relacionada,EF67LP04,confirmada na planilha
EF67LP04,EF69LP15,relacionada,EF67LP04,confirmada na planilha
EF67LP04,EF69LP18,relacionada,EF67LP04,confirmada na planilha
EF67LP04,EF67LP01,relacionada,EF67LP04,confirmada na planilha
EF67LP04,EF07LP02,relacionada,EF67LP04,confirmada na planilha
EF67LP04,EF07LP08,relacionada,EF67LP04,confirmada na planilha
EF67LP04,EF07LP09,relacionada,EF67LP04,confirmada na planilha
EF67LP04,EF07LP10,relacionada,EF67LP04,confirmada na planilha
EF67LP04,EF07LP11,relacionada,EF67LP04,confirmada na planilha
EF67LP04,EF07LP12,relacionada,EF67LP04,confirmada na planilha
EF67LP04,EF07LP13,relacionada,EF67LP04,confirmada na planilha
EF67LP04,EF07LP14,relacionada,EF67LP04,confirmada na planilha
EF67LP04,EF67LP37,relacionada,EF67LP04,confirmada na planilha
EF67LP04,EF07LP08,mencao_comentario,EF67LP04,confirmada na planilha
EF67LP04,EF07LP09,mencao_comentario,EF67LP04,confirmada na planilha
EF67LP05,EF67LP01,relacionada,EF67LP05,confirmada na planilha
EF67LP05,EF07LP02,relacionada,EF67LP05,confirmada na planilha
EF67LP05,EF07LP08,relacionada,EF67LP05,confirmada na planilha
EF67LP05,EF07LP09,relacionada,EF67LP05,confirmada na planilha
EF67LP05,EF07LP10,relacionada,EF67LP05,confirmada na planilha
EF67LP05,EF07LP11,relacionada,EF67LP05,confirmada na planilha
EF67LP05,EF07LP12,relacionada,EF67LP05,confirmada na planilha
EF67LP05,EF07LP13,relacionada,EF67LP05,confirmada na planilha
EF67LP05,EF07LP14,relacionada,EF67LP05,confirmada na planilha
EF67LP05,EF67LP37,relacionada,EF67LP05,confirmada na planilha
EF67LP06,EF07LP01,relacionada,EF67LP06,confirmada na planilha
EF67LP06,EF07LP02,relacionada,EF67LP06,confirmada na planilha
EF67LP06,EF07LP08,relacionada,EF67LP06,confirmada na planilha
EF67LP06,EF07LP09,relacionada,EF67LP06,confirmada na planilha
EF67LP06,EF07LP10,relacionada,EF67LP06,confirmada na planilha
EF67LP06,EF07LP11,relacionada,EF67LP06,confirmada na planilha
EF67LP06,EF07LP12,relacionada,EF67LP06,confirmada na planilha
EF67LP06,EF07LP13,relacionada,EF67LP06,confirmada na planilha
EF67LP06,EF07LP14,relacionada,EF67LP06,confirmada na planilha
EF67LP06,EF67LP37,relacionada,EF67LP06,confirmada na planilha
EF67LP06,EF07LP10,mencao_comentario,EF67LP06,confirmada na planilha
EF67LP06,EF07LP11,mencao_comentario,EF67LP06,confirmada na planilha
EF67LP06,EF07LP12,mencao_comentario,EF67LP06,confirmada na planilha
EF67LP06,EF07LP13,mencao_comentario,EF67LP06,confirmada na planilha
EF67LP06,EF07LP14,mencao_comentario,EF67LP06,confirmada na planilha
EF67LP07,EF67LP01,relacionada,EF67LP07,confirmada na planilha
EF67LP07,EF07LP02,relacionada,EF67LP07,confirmada na planilha
EF67LP07,EF07LP08,relacionada,EF67LP07,confirmada na planilha
EF67LP07,EF07LP09,relacionada,EF67LP07,confirmada na planilha
EF67LP07,EF07LP10,relacionada,EF67LP07,confirmada na planilha
EF67LP07,EF07LP11,relacionada,EF67LP07,confirmada na planilha
EF67LP07,EF07LP12,relacionada,EF67LP07,confirmada na planilha
EF67LP07,EF07LP13,relacionada,EF67LP07,confirmada na planilha
EF67LP07,EF07LP14,relacionada,EF67LP07,confirmada na planilha
EF67LP08,EF67LP01,relacionada,EF67LP08,confirmada na planilha
EF67LP08,EF07LP02,relacionada,EF67LP08,confirmada na planilha
EF67LP08,EF07LP08,relacionada,EF67LP08,confirmada na planilha
EF67LP08,EF07LP09,relacionada,EF67LP08,confirmada na planilha
EF67LP08,EF07LP10,relacionada,EF67LP08,confirmada na planilha
EF67LP08,EF07LP11,relacionada,EF67LP08,confirmada na planilha
EF67LP08,EF07LP12,relacionada,EF67LP08,confirmada na planilha
EF67LP08,EF07LP13,relacionada,EF67LP08,confirmada na planilha
EF67LP08,EF07LP14,relacionada,EF67LP08,confirmada na planilha
EF67LP09,EF07LP01,relacionada,EF67LP09,confirmada na planilha
EF67LP09,EF07LP08,relacionada,EF67LP09; EF67LP09,confirmada na planilha
EF67LP09,EF07LP06,relacionada,EF67LP09,confirmada na planilha
EF67LP09,EF07LP09,relacionada,EF67LP09,confirmada na planilha
EF67LP09,EF07LP10,relacionada,EF67LP09,confirmada na planilha
EF67LP09,EF07LP11,relacionada,EF67LP09,confirmada na planilha
EF67LP09,EF07LP12,relacionada,EF67LP09,confirmada na planilha
EF67LP09,EF07LP13,relacionada,EF67LP09,confirmada na planilha
EF67LP09,EF07LP14,relacionada,EF67LP09,confirmada na planilha
EF67LP10,EF07LP02,relacionada,EF67LP10,confirmada na planilha
EF67LP10,EF07LP06,relacionada,EF67LP10,confirmada na planilha
EF67LP10,EF07LP08,relacionada,EF67LP10,confirmada na planilha
EF67LP10,EF07LP09,relacionada,EF67LP10,confirmada na planilha
EF67LP10,EF07LP10,relacionada,EF67LP10,confirmada na planilha
EF67LP10,EF07LP11,relacionada,EF67LP10,confirmada na planilha
EF67LP10,EF07LP12,relacionada,EF67LP10,confirmada na planilha
EF67LP10,EF07LP13,relacionada,EF67LP10,confirmada na planilha
EF67LP10,EF07LP14,relacionada,EF67LP10,confirmada na planilha
EF67LP10,EF67LP32,relacionada,EF67LP10,confirmada na planilha
EF67LP10,EF07LP06,mencao_comentario,EF67LP10,confirmada na planilha
EF67LP11,EF07LP02,relacionada,EF67LP11,confirmada na planilha
EF67LP11,EF07LP06,relacionada,EF67LP11,confirmada na planilha
EF67LP11,EF07LP08,relacionada,EF67LP11,confirmada na planilha
EF67LP11,EF07LP09,relacionada,EF67LP11,confirmada na planilha
EF67LP11,EF07LP10,relacionada,EF67LP11,confirmada na planilha
EF67LP11,EF07LP11,relacionada,EF67LP11,confirmada na planilha
EF67LP11,EF07LP12,relacionada,EF67LP11,confirmada na planilha
EF67LP11,EF07LP13,relacionada,EF67LP11,confirmada na planilha
EF67LP11,EF07LP14,relacionada,EF67LP11,confirmada na planilha
EF67LP12,EF07LP02,relacionada,EF67LP12,confirmada na planilha
EF67LP12,EF07LP06,relacionada,EF67LP12,confirmada na planilha
EF67LP12,EF07LP08,relacionada,EF67LP12,confirmada na planilha
EF67LP12,EF07LP09,relacionada,EF67LP12,confirmada na planilha
EF67LP12,EF07LP10,relacionada,EF67LP12,confirmada na planilha
EF67LP12,EF07LP11,relacionada,EF67LP12,confirmada na planilha
EF67LP12,EF07LP12,relacionada,EF67LP12,confirmada na planilha
EF67LP12,EF07LP13,relacionada,EF67LP12,confirmada na planilha
EF67LP12,EF07LP14,relacionada,EF67LP12,confirmada na planilha
EF67LP12,EF67LP32,relacionada,EF67LP12,confirmada na planilha
EF67LP12,EF07LP10,mencao_comentario,EF67LP12,confirmada na planilha
EF67LP13,EF69LP02,relacionada,EF67LP13,confirmada na planilha
EF06LP03,EF67LP14,pre_requisito,EF67LP14,confirmada na planilha
EF06LP05,EF67LP14,pre_requisito,EF67LP14,confirmada na planilha
EF06LP08,EF67LP14,pre_requisito,EF67LP14,confirmada na planilha
EF67LP15,EF07LP14,relacionada,EF67LP15,confirmada na planilha
EF67LP15,EF07LP14,mencao_comentario,EF67LP15,confirmada na planilha
EF67LP16,EF67LP37,relacionada,EF67LP16,confirmada na planilha
EF67LP16,EF07LP09,relacionada,EF67LP16,confirmada na planilha
EF67LP16,EF07LP10,relacionada,EF67LP16,confirmada na planilha
EF67LP16,EF07LP11,relacionada,EF67LP16,confirmada na planilha
EF67LP17,EF67LP15,relacionada,EF67LP17,confirmada na planilha
EF67LP17,EF67LP16,relacionada,EF67LP17,confirmada na planilha
EF67LP21,EF67LP22,relacionada,EF67LP21,confirmada na planilha
EF67LP21,EF07LP11,relacionada,EF67LP21,confirmada na planilha
EF67LP21,EF07LP12,relacionada,EF67LP21,confirmada na planilha
EF67LP22,EF67LP22,relacionada,EF67LP22,confirmada na planilha
EF67LP22,EF07LP10,relacionada,EF67LP22,confirmada na planilha
EF67LP22,EF07LP11,relacionada,EF67LP22,confirmada na planilha
EF67LP22,EF67LP25,mencao_comentario,EF67LP22,confirmada na planilha
EF67LP24,EF67LP33,relacionada,EF67LP24,confirmada na planilha
EF67LP24,EF67LP32,relacionada,EF67LP24,confirmada na planilha
EF67LP24,EF67LP37,relacionada,EF67LP24,confirmada na planilha
EF67LP30,EF07LP12,relacionada,EF67LP30,confirmada na planilha
EF67LP31,EF07LP09,relacionada,EF67LP31,confirmada na planilha
EF67LP31,EF07LP10,relacionada,EF67LP31,confirmada na planilha
EF67LP07,EF08LP01,pre_requisito,EF08LP01,confirmada na planilha
EF67LP13,EF08LP01,pre_requisito,EF08LP01,confirmada na planilha
EF08LP01,EF69LP01,relacionada,EF08LP01,confirmada na planilha
EF08LP01,EF69LP03,relacionada,EF08LP01,confirmada na planilha
EF08LP01,EF89LP02,relacionada,EF08LP01,confirmada na planilha
EF08LP01,EF89LP07,relacionada,EF08LP01,confirmada na planilha
EF08LP01,EF08LP02,relacionada,EF08LP01,confirmada na planilha
EF08LP01,EF89LP03,relacionada,EF08LP01,confirmada na planilha
EF08LP01,EF89LP04,relacionada,EF08LP01,confirmada na planilha
EF08LP01,EF89LP06,relacionada,EF08LP01,confirmada na planilha
EF08LP01,EF89LP14,relacionada,EF08LP01,confirmada na planilha
EF08LP01,EF89LP16,relacionada,EF08LP01,confirmada na planilha
EF08LP01,EF08LP09,relacionada,EF08LP01,confirmada na planilha
EF08LP01,EF08LP10,relacionada,EF08LP01,confirmada na planilha
EF08LP01,EF08LP13,relacionada,EF08LP01,confirmada na planilha
EF08LP01,EF08LP15,relacionada,EF08LP01,confirmada na planilha
EF08LP01,EF89LP29,relacionada,EF08LP01,confirmada na planilha
EF08LP01,EF89LP05,relacionada,EF08LP01,confirmada na planilha
EF08LP01,EF89LP32,relacionada,EF08LP01,confirmada na planilha
EF08LP01,EF07LP01,mencao_comentario,EF08LP01,confirmada na planilha
EF08LP01,EF08LP10,mencao_comentario,EF08LP01,confirmada na planilha
EF67LP07,EF08LP02,pre_requisito,EF08LP02,confirmada na planilha
EF67LP13,EF08LP02,pre_requisito,EF08LP02,confirmada na planilha
EF08LP02,EF69LP01,relacionada,EF08LP02,confirmada na planilha
EF08LP02,EF69LP03,relacionada,EF08LP02,confirmada na planilha
EF08LP02,EF89LP02,relacionada,EF08LP02,confirmada na planilha
EF08LP02,EF89LP07,relacionada,EF08LP02,confirmada na planilha
EF08LP02,EF08LP02,relacionada,EF08LP02,confirmada na planilha
EF08LP02,EF89LP03,relacionada,EF08LP02,confirmada na planilha
EF08LP02,EF89LP04,relacionada,EF08LP02,confirmada na planilha
EF08LP02,EF89LP06,relacionada,EF08LP02,confirmada na planilha
EF08LP02,EF89LP14,relacionada,EF08LP02,confirmada na planilha
EF08LP02,EF89LP16,relacionada,EF08LP02,confirmada na planilha
EF08LP02,EF08LP09,relacionada,EF08LP02,confirmada na planilha
EF08LP02,EF08LP10,relacionada,EF08LP02,confirmada na planilha
EF08LP02,EF08LP13,relacionada,EF08LP02,confirmada na planilha
EF08LP02,EF08LP15,relacionada,EF08LP02,confirmada na planilha
EF08LP02,EF89LP29,relacionada,EF08LP02,confirmada na planilha
EF08LP02,EF89LP05,relacionada,EF08LP02,confirmada na planilha
EF08LP02,EF89LP32,relacionada,EF08LP02,confirmada na planilha
EF08LP02,EF07LP02,mencao_comentario,EF08LP02,confirmada na planilha
EF67LP07,EF08LP03,pre_requisito,EF08LP03,confirmada na planilha
EF08LP03,EF89LP07,relacionada,EF08LP03,confirmada na planilha
EF08LP03,EF89LP02,relacionada,EF08LP03,confirmada na planilha
EF08LP03,EF69LP03,relacionada,EF08LP03,confirmada na planilha
EF08LP03,EF08LP01,relacionada,EF08LP03,confirmada na planilha
EF08LP03,EF89LP03,relacionada,EF08LP03,confirmada na planilha
EF08LP03,EF89LP04,relacionada,EF08LP03,confirmada na planilha
EF08LP03,EF89LP06,relacionada,EF08LP03,confirmada na planilha
EF08LP03,EF89LP14,relacionada,EF08LP03,confirmada na planilha
EF08LP03,EF89LP16,relacionada,EF08LP03,confirmada na planilha
EF08LP03,EF08LP10,relacionada,EF08LP03,confirmada na planilha
EF08LP03,EF08LP13,relacionada,EF08LP03,confirmada na planilha
EF08LP03,EF08LP15,relacionada,EF08LP03,confirmada na planilha
EF08LP03,EF08LP08,relacionada,EF08LP03,confirmada na planilha
EF08LP03,EF08LP09,relacionada,EF08LP03,confirmada na planilha
EF08LP03,EF89LP29,relacionada,EF08LP03,confirmada na planilha
EF08LP03,EF89LP03,mencao_comentario,EF08LP03,confirmada na planilha
EF08LP03,EF89LP04,mencao_comentario,EF08LP03,confirmada na planilha
EF67LP02,EF89LP03,pre_requisito,EF89LP03,confirmada na planilha
EF89LP03,EF89LP02,relacionada,EF89LP03; EF89LP03,confirmada na planilha
EF89LP03,EF69LP18,relacionada,EF89LP03; EF89LP03,confirmada na planilha
EF89LP03,EF89LP28,relacionada,EF89LP03,confirmada na planilha
EF89LP03,EF69LP05,relacionada,EF89LP03,confirmada na planilha
EF89LP03,EF69LP11,relacionada,EF89LP03; EF89LP03,confirmada na planilha
EF89LP03,EF69LP15,relacionada,EF89LP03; EF89LP03,confirmada na planilha
EF89LP03,EF89LP07,relacionada,EF89LP03; EF89LP03,confirmada na planilha
EF89LP03,EF89LP32,relacionada,EF89LP03; EF89LP03,confirmada na planilha
EF89LP03,EF89LP04,relacionada,EF89LP03; EF89LP03,confirmada na planilha
EF89LP03,EF89LP06,relacionada,EF89LP03; EF89LP03,confirmada na planilha
EF89LP03,EF89LP14,relacionada,EF89LP03; EF89LP03,confirmada na planilha
EF89LP03,EF89LP16,relacionada,EF89LP03; EF89LP03,confirmada na planilha
EF89LP03,EF08LP08,relacionada,EF89LP03,confirmada na planilha
EF89LP03,EF08LP09,relacionada,EF89LP03,confirmada na planilha
EF89LP03,EF08LP10,relacionada,EF89LP03,confirmada na planilha
EF89LP03,EF08LP12,relacionada,EF89LP03,confirmada na planilha
EF89LP03,EF08LP13,relacionada,EF89LP03,confirmada na planilha
EF89LP03,EF08LP14,relacionada,EF89LP03,confirmada na planilha
EF89LP03,EF08LP15,relacionada,EF89LP03,confirmada na planilha
EF89LP03,EF69LP31,relacionada,EF89LP03,confirmada na planilha
EF67LP05,EF89LP04,pre_requisito,EF89LP04,confirmada na planilha
EF67LP07,EF89LP04,pre_requisito,EF89LP04,confirmada na planilha
EF89LP04,EF69LP01,relacionada,EF89LP04; EF89LP04,confirmada na planilha
EF89LP04,EF69LP11,relacionada,EF89LP04; EF89LP04,confirmada na planilha
EF89LP04,EF69LP15,relacionada,EF89LP04; EF89LP04,confirmada na planilha
EF89LP04,EF69LP18,relacionada,EF89LP04; EF89LP04,confirmada na planilha
EF89LP04,EF69LP31,relacionada,EF89LP04; EF89LP04,confirmada na planilha
EF89LP04,EF89LP02,relacionada,EF89LP04; EF89LP04,confirmada na planilha
EF89LP04,EF89LP07,relacionada,EF89LP04; EF89LP04,confirmada na planilha
EF89LP04,EF89LP32,relacionada,EF89LP04; EF89LP04,confirmada na planilha
EF89LP04,EF89LP03,relacionada,EF89LP04; EF89LP04,confirmada na planilha
EF89LP04,EF89LP06,relacionada,EF89LP04; EF89LP04,confirmada na planilha
EF89LP04,EF89LP14,relacionada,EF89LP04; EF89LP04,confirmada na planilha
EF89LP04,EF89LP16,relacionada,EF89LP04; EF89LP04,confirmada na planilha
EF89LP04,EF08LP08,relacionada,EF89LP04,confirmada na planilha
EF89LP04,EF08LP09,relacionada,EF89LP04,confirmada na planilha
EF89LP04,EF08LP10,relacionada,EF89LP04,confirmada na planilha
EF89LP04,EF08LP12,relacionada,EF89LP04,confirmada na planilha
EF89LP04,EF08LP13,relacionada,EF89LP04,confirmada na planilha
EF89LP04,EF08LP14,relacionada,EF89LP04,confirmada na planilha
EF89LP04,EF08LP15,relacionada,EF89LP04,confirmada na planilha
EF89LP04,EF89LP29,relacionada,EF89LP04; EF89LP04,confirmada na planilha
EF89LP04,EF89LP31,relacionada,EF89LP04; EF89LP04,confirmada na planilha
EF67LP07,EF89LP06,pre_requisito,EF89LP06; EF89LP06,confirmada na planilha
EF89LP06,EF89LP07,relacionada,EF89LP06; EF89LP06,confirmada na planilha
EF89LP06,EF89LP32,relacionada,EF89LP06; EF89LP06,confirmada na planilha
EF89LP06,EF89LP03,relacionada,EF89LP06; EF89LP06,confirmada na planilha
EF89LP06,EF89LP04,relacionada,EF89LP06; EF89LP06,confirmada na planilha
EF89LP06,EF89LP14,relacionada,EF89LP06; EF89LP06,confirmada na planilha
EF89LP06,EF89LP16,relacionada,EF89LP06; EF89LP06,confirmada na planilha
EF89LP06,EF08LP08,relacionada,EF89LP06,confirmada na planilha
EF89LP06,EF08LP09,relacionada,EF89LP06,confirmada na planilha
EF89LP06,EF08LP10,relacionada,EF89LP06,confirmada na planilha
EF89LP06,EF08LP13,relacionada,EF89LP06,confirmada na planilha
EF89LP06,EF08LP14,relacionada,EF89LP06,confirmada na planilha
EF89LP06,EF08LP15,relacionada,EF89LP06,confirmada na planilha
EF89LP06,EF89LP29,relacionada,EF89LP06; EF89LP06,confirmada na planilha
EF89LP06,EF89LP05,relacionada,EF89LP06; EF89LP06,confirmada na planilha
EF89LP06,EF89LP03,mencao_comentario,EF89LP06; EF89LP06,confirmada na planilha
EF89LP08,EF69LP06,relacionada,EF89LP08; EF89LP08,confirmada na planilha
EF89LP08,EF89LP09,relacionada,EF89LP08; EF89LP08,confirmada na planilha
EF89LP08,EF08LP06,relacionada,EF89LP08,confirmada na planilha
EF89LP08,EF08LP08,relacionada,EF89LP08,confirmada na planilha
EF89LP08,EF08LP14,relacionada,EF89LP08,confirmada na planilha
EF89LP08,EF08LP15,relacionada,EF89LP08,confirmada na planilha
EF89LP08,EF08LP14,mencao_comentario,EF89LP08; EF89LP08,confirmada na planilha
EF89LP09,EF08LP04,relacionada,EF89LP09,confirmada na planilha
EF89LP09,EF08LP06,relacionada,EF89LP09,confirmada na planilha
EF89LP09,EF08LP08,relacionada,EF89LP09,confirmada na planilha
EF89LP09,EF89LP08,relacionada,EF89LP09; EF89LP09,confirmada na planilha
EF89LP09,EF08LP15,relacionada,EF89LP09,confirmada na planilha
EF89LP09,EF89LP08,mencao_comentario,EF89LP09; EF89LP09,confirmada na planilha
EF89LP10,EF69LP06,relacionada,EF89LP10; EF89LP10,confirmada na planilha
EF89LP10,EF89LP06,relacionada,EF89LP10; EF89LP10,confirmada na planilha
EF89LP10,EF08LP06,relacionada,EF89LP10,confirmada na planilha
EF89LP10,EF08LP08,relacionada,EF89LP10,confirmada na planilha
EF89LP10,EF08LP11,relacionada,EF89LP10,confirmada na planilha
EF89LP10,EF08LP15,relacionada,EF89LP10,confirmada na planilha
EF67LP13,EF89LP11,pre_requisito,EF89LP11; EF89LP11,confirmada na planilha
EF89LP11,EF69LP06,relacionada,EF89LP11; EF89LP11,confirmada na planilha
EF89LP11,EF69LP09,relacionada,EF89LP11; EF89LP11,confirmada na planilha
EF89LP11,EF08LP04,relacionada,EF89LP11,confirmada na planilha
EF89LP11,EF08LP16,relacionada,EF89LP11,confirmada na planilha
EF89LP11,EF67LP13,mencao_comentario,EF89LP11; EF89LP11,confirmada na planilha
EF89LP12,EF69LP11,relacionada,EF89LP12; EF89LP12,confirmada na planilha
EF89LP12,EF69LP15,relacionada,EF89LP12; EF89LP12,confirmada na planilha
EF89LP12,EF69LP19,relacionada,EF89LP12; EF89LP12,confirmada na planilha
EF89LP12,EF89LP03,relacionada,EF89LP12; EF89LP12,confirmada na planilha
EF89LP12,EF89LP15,relacionada,EF89LP12; EF89LP12,confirmada na planilha
EF89LP12,EF08LP04,relacionada,EF89LP12,confirmada na planilha
EF89LP12,EF89LP03,mencao_comentario,EF89LP12; EF89LP12,confirmada na planilha
EF89LP12,EF89LP15,mencao_comentario,EF89LP12; EF89LP12,confirmada na planilha
EF67LP14,EF89LP13,pre_requisito,EF89LP13; EF89LP13,confirmada na planilha
EF89LP13,EF69LP39,relacionada,EF89LP13; EF89LP13,confirmada na planilha
EF89LP13,EF89LP12,relacionada,EF89LP13; EF89LP13,confirmada na planilha
EF89LP13,EF08LP04,relacionada,EF89LP13,confirmada na planilha
EF89LP13,EF89LP05,relacionada,EF89LP13; EF89LP13,confirmada na planilha
EF89LP13,EF89LP15,relacionada,EF89LP13,confirmada na planilha
